# ForeShift Detroit - BASE DEMAND LAYER (v8)
# IMPORTANT: These are BASE scores only - BEFORE the event and weather layers.
# Final demand shown to an operator = base_score + event lift + weather adjustment,
# computed at query time in the application. Do NOT treat base_score as final demand.
# Event lift (additive) and weather (multiplicative) are applied in-app; this file is the fixed floor.
# Grain: one row per zone x concept x day x daypart. 13 zones x 9 concepts x 7 days x 4 dayparts = 3,276 rows.
# Bands: Exceptional 110-150, Peak 85-109, High 65-84, Moderate 40-64, Light 20-39, Minimal 0-19.
# Closed dayparts score 0 (Minimal) by design. CONFIDENTIAL - ForeShift LLC.
zone,concept,day,daypart,window,base_score,base_band
Midtown,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,11.9,Minimal
Midtown,Neighborhood / Casual Bar,Mon,late,21:00-02:00,7.0,Minimal
Midtown,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Midtown,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,7.1,Minimal
Midtown,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,12.1,Minimal
Midtown,Neighborhood / Casual Bar,Tue,late,21:00-02:00,7.1,Minimal
Midtown,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Midtown,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,8.0,Minimal
Midtown,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,13.6,Minimal
Midtown,Neighborhood / Casual Bar,Wed,late,21:00-02:00,8.0,Minimal
Midtown,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Midtown,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,8.3,Minimal
Midtown,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,14.9,Minimal
Midtown,Neighborhood / Casual Bar,Thu,late,21:00-02:00,10.1,Minimal
Midtown,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Midtown,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,9.9,Minimal
Midtown,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,20.8,Light
Midtown,Neighborhood / Casual Bar,Fri,late,21:00-02:00,15.8,Minimal
Midtown,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Midtown,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,11.2,Minimal
Midtown,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,23.5,Light
Midtown,Neighborhood / Casual Bar,Sat,late,21:00-02:00,18.0,Minimal
Midtown,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Midtown,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,9.5,Minimal
Midtown,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,15.4,Minimal
Midtown,Neighborhood / Casual Bar,Sun,late,21:00-02:00,7.8,Minimal
Corktown,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Corktown,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,5.0,Minimal
Corktown,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,15.2,Minimal
Corktown,Neighborhood / Casual Bar,Mon,late,21:00-02:00,12.2,Minimal
Corktown,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Corktown,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,5.1,Minimal
Corktown,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,15.6,Minimal
Corktown,Neighborhood / Casual Bar,Tue,late,21:00-02:00,12.5,Minimal
Corktown,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Corktown,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,5.7,Minimal
Corktown,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,17.6,Minimal
Corktown,Neighborhood / Casual Bar,Wed,late,21:00-02:00,14.1,Minimal
Corktown,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Corktown,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,6.1,Minimal
Corktown,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,19.8,Minimal
Corktown,Neighborhood / Casual Bar,Thu,late,21:00-02:00,18.4,Minimal
Corktown,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Corktown,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,7.5,Minimal
Corktown,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,28.5,Light
Corktown,Neighborhood / Casual Bar,Fri,late,21:00-02:00,29.5,Light
Corktown,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Corktown,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,8.6,Minimal
Corktown,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,32.6,Light
Corktown,Neighborhood / Casual Bar,Sat,late,21:00-02:00,33.9,Light
Corktown,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Corktown,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,7.4,Minimal
Corktown,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,21.9,Light
Corktown,Neighborhood / Casual Bar,Sun,late,21:00-02:00,15.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,7.3,Minimal
Eastern Market,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,5.5,Minimal
Eastern Market,Neighborhood / Casual Bar,Mon,late,21:00-02:00,2.4,Minimal
Eastern Market,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,7.4,Minimal
Eastern Market,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,5.7,Minimal
Eastern Market,Neighborhood / Casual Bar,Tue,late,21:00-02:00,2.4,Minimal
Eastern Market,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,8.3,Minimal
Eastern Market,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,6.3,Minimal
Eastern Market,Neighborhood / Casual Bar,Wed,late,21:00-02:00,2.7,Minimal
Eastern Market,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,8.8,Minimal
Eastern Market,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,7.1,Minimal
Eastern Market,Neighborhood / Casual Bar,Thu,late,21:00-02:00,3.5,Minimal
Eastern Market,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,10.9,Minimal
Eastern Market,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,10.3,Minimal
Eastern Market,Neighborhood / Casual Bar,Fri,late,21:00-02:00,5.7,Minimal
Eastern Market,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,13.9,Minimal
Eastern Market,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,13.1,Minimal
Eastern Market,Neighborhood / Casual Bar,Sat,late,21:00-02:00,7.3,Minimal
Eastern Market,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Eastern Market,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,11.8,Minimal
Eastern Market,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,8.6,Minimal
Eastern Market,Neighborhood / Casual Bar,Sun,late,21:00-02:00,3.1,Minimal
New Center / North End,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,6.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,5.4,Minimal
New Center / North End,Neighborhood / Casual Bar,Mon,late,21:00-02:00,1.8,Minimal
New Center / North End,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,6.2,Minimal
New Center / North End,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,5.6,Minimal
New Center / North End,Neighborhood / Casual Bar,Tue,late,21:00-02:00,1.9,Minimal
New Center / North End,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,6.9,Minimal
New Center / North End,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,6.2,Minimal
New Center / North End,Neighborhood / Casual Bar,Wed,late,21:00-02:00,2.1,Minimal
New Center / North End,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,6.9,Minimal
New Center / North End,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,6.6,Minimal
New Center / North End,Neighborhood / Casual Bar,Thu,late,21:00-02:00,2.5,Minimal
New Center / North End,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,8.2,Minimal
New Center / North End,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,9.1,Minimal
New Center / North End,Neighborhood / Casual Bar,Fri,late,21:00-02:00,3.9,Minimal
New Center / North End,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,8.1,Minimal
New Center / North End,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,9.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Sat,late,21:00-02:00,3.9,Minimal
New Center / North End,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
New Center / North End,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,6.7,Minimal
New Center / North End,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,5.8,Minimal
New Center / North End,Neighborhood / Casual Bar,Sun,late,21:00-02:00,1.7,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,7.9,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,11.1,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Mon,late,21:00-02:00,5.5,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,8.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,11.2,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Tue,late,21:00-02:00,5.6,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,9.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,12.6,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Wed,late,21:00-02:00,6.3,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,9.5,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,14.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Thu,late,21:00-02:00,8.1,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,11.9,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,20.5,Light
Riverfront / RiverWalk,Neighborhood / Casual Bar,Fri,late,21:00-02:00,13.3,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,13.9,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,24.1,Light
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sat,late,21:00-02:00,15.6,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,12.9,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,17.2,Minimal
Riverfront / RiverWalk,Neighborhood / Casual Bar,Sun,late,21:00-02:00,7.4,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,3.8,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,11.6,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Mon,late,21:00-02:00,9.1,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,3.9,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,11.9,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Tue,late,21:00-02:00,9.3,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,4.4,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,13.4,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Wed,late,21:00-02:00,10.4,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,4.6,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,15.1,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Thu,late,21:00-02:00,13.6,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,5.8,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,21.8,Light
Core City / Woodbridge,Neighborhood / Casual Bar,Fri,late,21:00-02:00,22.1,Light
Core City / Woodbridge,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,6.8,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,25.8,Light
Core City / Woodbridge,Neighborhood / Casual Bar,Sat,late,21:00-02:00,26.1,Light
Core City / Woodbridge,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,5.7,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,16.7,Minimal
Core City / Woodbridge,Neighborhood / Casual Bar,Sun,late,21:00-02:00,11.2,Minimal
Mexicantown,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,5.9,Minimal
Mexicantown,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,11.3,Minimal
Mexicantown,Neighborhood / Casual Bar,Mon,late,21:00-02:00,5.4,Minimal
Mexicantown,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,5.9,Minimal
Mexicantown,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,11.3,Minimal
Mexicantown,Neighborhood / Casual Bar,Tue,late,21:00-02:00,5.4,Minimal
Mexicantown,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,6.6,Minimal
Mexicantown,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,12.6,Minimal
Mexicantown,Neighborhood / Casual Bar,Wed,late,21:00-02:00,6.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,6.9,Minimal
Mexicantown,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,13.8,Minimal
Mexicantown,Neighborhood / Casual Bar,Thu,late,21:00-02:00,7.6,Minimal
Mexicantown,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,8.4,Minimal
Mexicantown,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,19.8,Minimal
Mexicantown,Neighborhood / Casual Bar,Fri,late,21:00-02:00,12.2,Minimal
Mexicantown,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,9.7,Minimal
Mexicantown,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,22.8,Light
Mexicantown,Neighborhood / Casual Bar,Sat,late,21:00-02:00,14.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Mexicantown,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,8.8,Minimal
Mexicantown,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,15.9,Minimal
Mexicantown,Neighborhood / Casual Bar,Sun,late,21:00-02:00,6.5,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,7.1,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,18.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Mon,late,21:00-02:00,19.6,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,7.2,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,18.5,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Tue,late,21:00-02:00,20.1,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,8.1,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,20.6,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Wed,late,21:00-02:00,22.4,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,8.4,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,22.6,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Thu,late,21:00-02:00,28.4,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,10.1,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,31.9,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Fri,late,21:00-02:00,45.0,Moderate
Foxtown / Stadium District,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,11.2,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,35.2,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Sat,late,21:00-02:00,49.7,Moderate
Foxtown / Stadium District,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,9.5,Minimal
Foxtown / Stadium District,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,23.1,Light
Foxtown / Stadium District,Neighborhood / Casual Bar,Sun,late,21:00-02:00,21.5,Light
Southwest Detroit,Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Mon,midday,11:00-16:00,5.7,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,10.8,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Mon,late,21:00-02:00,5.1,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Tue,midday,11:00-16:00,5.7,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,10.8,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Tue,late,21:00-02:00,5.1,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Wed,midday,11:00-16:00,6.3,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,12.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Wed,late,21:00-02:00,5.7,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Thu,midday,11:00-16:00,6.5,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,13.1,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Thu,late,21:00-02:00,7.2,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Fri,midday,11:00-16:00,8.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,18.8,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Fri,late,21:00-02:00,11.6,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Sat,midday,11:00-16:00,9.2,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,21.7,Light
Southwest Detroit,Neighborhood / Casual Bar,Sat,late,21:00-02:00,13.3,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Sun,midday,11:00-16:00,8.3,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Sun,dinner,16:00-21:00,15.1,Minimal
Southwest Detroit,Neighborhood / Casual Bar,Sun,late,21:00-02:00,6.1,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Mon,morning,06:00-11:00,0.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Mon,midday,11:00-16:00,8.7,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Mon,dinner,16:00-21:00,14.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Mon,late,21:00-02:00,8.7,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Tue,morning,06:00-11:00,0.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Tue,midday,11:00-16:00,8.9,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Tue,dinner,16:00-21:00,14.3,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Tue,late,21:00-02:00,8.9,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Wed,morning,06:00-11:00,0.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Wed,midday,11:00-16:00,9.9,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Wed,dinner,16:00-21:00,15.9,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Wed,late,21:00-02:00,9.9,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Thu,morning,06:00-11:00,0.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Thu,midday,11:00-16:00,10.4,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Thu,dinner,16:00-21:00,17.5,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Thu,late,21:00-02:00,12.7,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Fri,morning,06:00-11:00,0.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Fri,midday,11:00-16:00,12.5,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Fri,dinner,16:00-21:00,24.7,Light
Downtown Detroit (Core),Neighborhood / Casual Bar,Fri,late,21:00-02:00,20.0,Light
Downtown Detroit (Core),Neighborhood / Casual Bar,Sat,morning,06:00-11:00,0.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Sat,midday,11:00-16:00,13.8,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Sat,dinner,16:00-21:00,27.3,Light
Downtown Detroit (Core),Neighborhood / Casual Bar,Sat,late,21:00-02:00,22.1,Light
Downtown Detroit (Core),Neighborhood / Casual Bar,Sun,morning,06:00-11:00,0.0,Minimal
Downtown Detroit (Core),Neighborhood / Casual Bar,Sun,midday,11:00-16:00,11.7,Minimal
